fecha	tiempo	Lab-+X-W	Lab-+Y-W	Lab-+Z-W	Lab--X-W	Lab--Y-W	Lab--Z-W	Lab-Total-W	BOL-+X-W	BOL-+Y-W	BOL-+Z-W	BOL--X-W	BOL--Y-W	BOL--Z-W	BOL-Total-W
2027-10-16 06:39:18.815	1398.816	0.000	0.000	0.000	0.886	0.000	0.826	3.424	0.000	0.000	0.000	0.820	0.000	0.764	3.168
2027-10-16 06:39:19.248	1399.248	0.000	0.000	0.000	0.886	0.000	0.826	3.424	0.000	0.000	0.000	0.820	0.000	0.764	3.168
2027-10-16 06:39:19.679	1399.680	0.000	0.000	0.000	0.887	0.000	0.825	3.424	0.000	0.000	0.000	0.821	0.000	0.763	3.168
2027-10-16 06:39:20.111	1400.112	0.000	0.000	0.000	0.887	0.000	0.825	3.424	0.000	0.000	0.000	0.821	0.000	0.763	3.168
2027-10-16 06:39:20.544	1400.544	0.000	0.000	0.000	0.888	0.000	0.824	3.424	0.000	0.000	0.000	0.821	0.000	0.763	3.168
2027-10-16 06:39:20.975	1400.976	0.000	0.000	0.000	0.888	0.000	0.824	3.424	0.000	0.000	0.000	0.822	0.000	0.762	3.168
2027-10-16 06:39:21.407	1401.408	0.000	0.000	0.000	0.888	0.000	0.823	3.424	0.000	0.000	0.000	0.822	0.000	0.762	3.168
2027-10-16 06:39:21.840	1401.840	0.000	0.000	0.000	0.889	0.000	0.823	3.424	0.000	0.000	0.000	0.822	0.000	0.762	3.168
2027-10-16 06:39:22.271	1402.272	0.000	0.000	0.000	0.889	0.000	0.823	3.424	0.000	0.000	0.000	0.823	0.000	0.761	3.168
2027-10-16 06:39:22.703	1402.704	0.000	0.000	0.000	0.889	0.000	0.822	3.424	0.000	0.000	0.000	0.823	0.000	0.761	3.168
2027-10-16 06:39:23.136	1403.136	0.000	0.000	0.000	0.890	0.000	0.822	3.424	0.000	0.000	0.000	0.823	0.000	0.760	3.168
2027-10-16 06:39:23.567	1403.568	0.000	0.000	0.000	0.890	0.000	0.821	3.424	0.000	0.000	0.000	0.824	0.000	0.760	3.168
2027-10-16 06:39:24.000	1404.000	0.000	0.000	0.000	0.891	0.000	0.821	3.423	0.000	0.000	0.000	0.824	0.000	0.760	3.168
2027-10-16 06:39:24.432	1404.432	0.000	0.000	0.000	0.891	0.000	0.820	3.423	0.000	0.000	0.000	0.824	0.000	0.759	3.168
2027-10-16 06:39:24.863	1404.864	0.000	0.000	0.000	0.891	0.000	0.820	3.423	0.000	0.000	0.000	0.825	0.000	0.759	3.168
2027-10-16 06:39:25.296	1405.296	0.000	0.000	0.000	0.892	0.000	0.820	3.423	0.000	0.000	0.000	0.825	0.000	0.758	3.168
2027-10-16 06:39:25.728	1405.728	0.000	0.000	0.000	0.892	0.000	0.819	3.423	0.000	0.000	0.000	0.826	0.000	0.758	3.168
2027-10-16 06:39:26.159	1406.160	0.000	0.000	0.000	0.893	0.000	0.819	3.423	0.000	0.000	0.000	0.826	0.000	0.758	3.167
2027-10-16 06:39:26.592	1406.592	0.000	0.000	0.000	0.893	0.000	0.818	3.423	0.000	0.000	0.000	0.826	0.000	0.757	3.167
2027-10-16 06:39:27.024	1407.024	0.000	0.000	0.000	0.893	0.000	0.818	3.423	0.000	0.000	0.000	0.827	0.000	0.757	3.167
2027-10-16 06:39:27.455	1407.456	0.000	0.000	0.000	0.894	0.000	0.818	3.423	0.000	0.000	0.000	0.827	0.000	0.756	3.167
2027-10-16 06:39:27.888	1407.888	0.000	0.000	0.000	0.894	0.000	0.817	3.423	0.000	0.000	0.000	0.827	0.000	0.756	3.167
2027-10-16 06:39:28.320	1408.320	0.000	0.000	0.000	0.894	0.000	0.817	3.423	0.000	0.000	0.000	0.828	0.000	0.756	3.167
2027-10-16 06:39:28.751	1408.752	0.000	0.000	0.000	0.895	0.000	0.816	3.423	0.000	0.000	0.000	0.828	0.000	0.755	3.167
2027-10-16 06:39:29.184	1409.184	0.000	0.000	0.000	0.895	0.000	0.816	3.423	0.000	0.000	0.000	0.828	0.000	0.755	3.167
2027-10-16 06:39:29.616	1409.616	0.000	0.000	0.000	0.896	0.000	0.815	3.423	0.000	0.000	0.000	0.829	0.000	0.755	3.167
2027-10-16 06:39:30.047	1410.048	0.000	0.000	0.000	0.896	0.000	0.815	3.423	0.000	0.000	0.000	0.829	0.000	0.754	3.167
2027-10-16 06:39:30.480	1410.480	0.000	0.000	0.000	0.896	0.000	0.815	3.422	0.000	0.000	0.000	0.829	0.000	0.754	3.167
2027-10-16 06:39:30.911	1410.912	0.000	0.000	0.000	0.897	0.000	0.814	3.422	0.000	0.000	0.000	0.830	0.000	0.753	3.167
2027-10-16 06:39:31.343	1411.344	0.000	0.000	0.000	0.897	0.000	0.814	3.422	0.000	0.000	0.000	0.830	0.000	0.753	3.167
2027-10-16 06:39:31.776	1411.776	0.000	0.000	0.000	0.898	0.000	0.813	3.422	0.000	0.000	0.000	0.831	0.000	0.753	3.167
2027-10-16 06:39:32.207	1412.208	0.000	0.000	0.000	0.898	0.000	0.813	3.422	0.000	0.000	0.000	0.831	0.000	0.752	3.166
2027-10-16 06:39:32.639	1412.640	0.000	0.000	0.000	0.898	0.000	0.812	3.422	0.000	0.000	0.000	0.831	0.000	0.752	3.166
2027-10-16 06:39:33.072	1413.072	0.000	0.000	0.000	0.899	0.000	0.812	3.422	0.000	0.000	0.000	0.832	0.000	0.751	3.166
2027-10-16 06:39:33.503	1413.504	0.000	0.000	0.000	0.899	0.000	0.812	3.422	0.000	0.000	0.000	0.832	0.000	0.751	3.166
2027-10-16 06:39:33.935	1413.936	0.000	0.000	0.000	0.899	0.000	0.811	3.422	0.000	0.000	0.000	0.832	0.000	0.751	3.166
2027-10-16 06:39:34.368	1414.368	0.000	0.000	0.000	0.900	0.000	0.811	3.422	0.000	0.000	0.000	0.833	0.000	0.750	3.166
2027-10-16 06:39:34.799	1414.800	0.000	0.000	0.000	0.900	0.000	0.810	3.422	0.000	0.000	0.000	0.833	0.000	0.750	3.166
2027-10-16 06:39:35.231	1415.232	0.000	0.000	0.000	0.901	0.000	0.810	3.422	0.000	0.000	0.000	0.833	0.000	0.749	3.166
2027-10-16 06:39:35.664	1415.664	0.000	0.000	0.000	0.901	0.000	0.810	3.421	0.000	0.000	0.000	0.834	0.000	0.749	3.166
2027-10-16 06:39:36.095	1416.096	0.000	0.000	0.000	0.901	0.000	0.809	3.421	0.000	0.000	0.000	0.834	0.000	0.749	3.166
2027-10-16 06:39:36.527	1416.528	0.000	0.000	0.000	0.902	0.000	0.809	3.421	0.000	0.000	0.000	0.834	0.000	0.748	3.166
2027-10-16 06:39:36.960	1416.960	0.000	0.000	0.000	0.902	0.000	0.808	3.421	0.000	0.000	0.000	0.835	0.000	0.748	3.166
2027-10-16 06:39:37.391	1417.392	0.000	0.000	0.000	0.903	0.000	0.808	3.421	0.000	0.000	0.000	0.835	0.000	0.747	3.166
2027-10-16 06:39:37.824	1417.824	0.000	0.000	0.000	0.903	0.000	0.807	3.421	0.000	0.000	0.000	0.835	0.000	0.747	3.165
2027-10-16 06:39:38.256	1418.256	0.000	0.000	0.000	0.903	0.000	0.807	3.421	0.000	0.000	0.000	0.836	0.000	0.747	3.165
2027-10-16 06:39:38.687	1418.688	0.000	0.000	0.000	0.904	0.000	0.807	3.421	0.000	0.000	0.000	0.836	0.000	0.746	3.165
2027-10-16 06:39:39.120	1419.120	0.000	0.000	0.000	0.904	0.000	0.806	3.421	0.000	0.000	0.000	0.837	0.000	0.746	3.165
2027-10-16 06:39:39.552	1419.552	0.000	0.000	0.000	0.904	0.000	0.806	3.421	0.000	0.000	0.000	0.837	0.000	0.746	3.165
2027-10-16 06:39:39.983	1419.984	0.000	0.000	0.000	0.905	0.000	0.805	3.421	0.000	0.000	0.000	0.837	0.000	0.745	3.165
2027-10-16 06:39:40.416	1420.416	0.000	0.000	0.000	0.905	0.000	0.805	3.420	0.000	0.000	0.000	0.838	0.000	0.745	3.165
2027-10-16 06:39:40.848	1420.848	0.000	0.000	0.000	0.906	0.000	0.804	3.420	0.000	0.000	0.000	0.838	0.000	0.744	3.165
2027-10-16 06:39:41.279	1421.280	0.000	0.000	0.000	0.906	0.000	0.804	3.420	0.000	0.000	0.000	0.838	0.000	0.744	3.165
2027-10-16 06:39:41.712	1421.712	0.000	0.000	0.000	0.906	0.000	0.804	3.420	0.000	0.000	0.000	0.839	0.000	0.744	3.165
2027-10-16 06:39:42.144	1422.144	0.000	0.000	0.000	0.907	0.000	0.803	3.420	0.000	0.000	0.000	0.839	0.000	0.743	3.165
2027-10-16 06:39:42.575	1422.576	0.000	0.000	0.000	0.907	0.000	0.803	3.420	0.000	0.000	0.000	0.839	0.000	0.743	3.165
2027-10-16 06:39:43.008	1423.008	0.000	0.000	0.000	0.907	0.000	0.802	3.420	0.000	0.000	0.000	0.840	0.000	0.742	3.164
2027-10-16 06:39:43.440	1423.440	0.000	0.000	0.000	0.908	0.000	0.802	3.420	0.000	0.000	0.000	0.840	0.000	0.742	3.164
2027-10-16 06:39:43.871	1423.872	0.000	0.000	0.000	0.908	0.000	0.801	3.420	0.000	0.000	0.000	0.840	0.000	0.742	3.164
2027-10-16 06:39:44.304	1424.304	0.000	0.000	0.000	0.909	0.000	0.801	3.420	0.000	0.000	0.000	0.841	0.000	0.741	3.164
2027-10-16 06:39:44.735	1424.736	0.000	0.000	0.000	0.909	0.000	0.801	3.419	0.000	0.000	0.000	0.841	0.000	0.741	3.164
2027-10-16 06:39:45.167	1425.168	0.000	0.000	0.000	0.909	0.000	0.800	3.419	0.000	0.000	0.000	0.841	0.000	0.740	3.164
2027-10-16 06:39:45.600	1425.600	0.000	0.000	0.000	0.910	0.000	0.800	3.419	0.000	0.000	0.000	0.842	0.000	0.740	3.164
2027-10-16 06:39:46.031	1426.032	0.000	0.000	0.000	0.910	0.000	0.799	3.419	0.000	0.000	0.000	0.842	0.000	0.740	3.164
2027-10-16 06:39:46.463	1426.464	0.000	0.000	0.000	0.910	0.000	0.799	3.419	0.000	0.000	0.000	0.842	0.000	0.739	3.164
2027-10-16 06:39:46.896	1426.896	0.000	0.000	0.000	0.911	0.000	0.798	3.419	0.000	0.000	0.000	0.843	0.000	0.739	3.164
2027-10-16 06:39:47.327	1427.328	0.000	0.000	0.000	0.911	0.000	0.798	3.419	0.000	0.000	0.000	0.843	0.000	0.738	3.163
2027-10-16 06:39:47.759	1427.760	0.000	0.000	0.000	0.912	0.000	0.798	3.419	0.000	0.000	0.000	0.844	0.000	0.738	3.163
2027-10-16 06:39:48.192	1428.192	0.000	0.000	0.000	0.912	0.000	0.797	3.419	0.000	0.000	0.000	0.844	0.000	0.738	3.163
2027-10-16 06:39:48.623	1428.624	0.000	0.000	0.000	0.912	0.000	0.797	3.419	0.000	0.000	0.000	0.844	0.000	0.737	3.163
2027-10-16 06:39:49.055	1429.056	0.000	0.000	0.000	0.913	0.000	0.796	3.418	0.000	0.000	0.000	0.845	0.000	0.737	3.163
2027-10-16 06:39:49.488	1429.488	0.000	0.000	0.000	0.913	0.000	0.796	3.418	0.000	0.000	0.000	0.845	0.000	0.736	3.163
2027-10-16 06:39:49.919	1429.920	0.000	0.000	0.000	0.913	0.000	0.795	3.418	0.000	0.000	0.000	0.845	0.000	0.736	3.163
2027-10-16 06:39:50.351	1430.352	0.000	0.000	0.000	0.914	0.000	0.795	3.418	0.000	0.000	0.000	0.846	0.000	0.736	3.163
2027-10-16 06:39:50.784	1430.784	0.000	0.000	0.000	0.914	0.000	0.795	3.418	0.000	0.000	0.000	0.846	0.000	0.735	3.163
2027-10-16 06:39:51.215	1431.216	0.000	0.000	0.000	0.915	0.000	0.794	3.418	0.000	0.000	0.000	0.846	0.000	0.735	3.163
2027-10-16 06:39:51.648	1431.648	0.000	0.000	0.000	0.915	0.000	0.794	3.418	0.000	0.000	0.000	0.847	0.000	0.734	3.162
2027-10-16 06:39:52.080	1432.080	0.000	0.000	0.000	0.915	0.000	0.793	3.418	0.000	0.000	0.000	0.847	0.000	0.734	3.162
2027-10-16 06:39:52.511	1432.512	0.000	0.000	0.000	0.916	0.000	0.793	3.418	0.000	0.000	0.000	0.847	0.000	0.734	3.162
2027-10-16 06:39:52.944	1432.944	0.000	0.000	0.000	0.916	0.000	0.792	3.417	0.000	0.000	0.000	0.848	0.000	0.733	3.162
2027-10-16 06:39:53.376	1433.376	0.000	0.000	0.000	0.916	0.000	0.792	3.417	0.000	0.000	0.000	0.848	0.000	0.733	3.162
2027-10-16 06:39:53.807	1433.808	0.000	0.000	0.000	0.917	0.000	0.792	3.417	0.000	0.000	0.000	0.848	0.000	0.732	3.162
2027-10-16 06:39:54.240	1434.240	0.000	0.000	0.000	0.917	0.000	0.791	3.417	0.000	0.000	0.000	0.849	0.000	0.732	3.162
2027-10-16 06:39:54.672	1434.672	0.000	0.000	0.000	0.918	0.000	0.791	3.417	0.000	0.000	0.000	0.849	0.000	0.732	3.162
2027-10-16 06:39:55.103	1435.104	0.000	0.000	0.000	0.918	0.000	0.790	3.417	0.000	0.000	0.000	0.849	0.000	0.731	3.162
2027-10-16 06:39:55.536	1435.536	0.000	0.000	0.000	0.918	0.000	0.790	3.417	0.000	0.000	0.000	0.850	0.000	0.731	3.161
2027-10-16 06:39:55.968	1435.968	0.000	0.000	0.000	0.919	0.000	0.789	3.417	0.000	0.000	0.000	0.850	0.000	0.730	3.161
2027-10-16 06:39:56.399	1436.400	0.000	0.000	0.000	0.919	0.000	0.789	3.416	0.000	0.000	0.000	0.850	0.000	0.730	3.161
2027-10-16 06:39:56.832	1436.832	0.000	0.000	0.000	0.919	0.000	0.788	3.416	0.000	0.000	0.000	0.851	0.000	0.730	3.161
2027-10-16 06:39:57.264	1437.264	0.000	0.000	0.000	0.920	0.000	0.788	3.416	0.000	0.000	0.000	0.851	0.000	0.729	3.161
2027-10-16 06:39:57.695	1437.696	0.000	0.000	0.000	0.920	0.000	0.788	3.416	0.000	0.000	0.000	0.851	0.000	0.729	3.161
2027-10-16 06:39:58.128	1438.128	0.000	0.000	0.000	0.921	0.000	0.787	3.416	0.000	0.000	0.000	0.852	0.000	0.728	3.161
2027-10-16 06:39:58.559	1438.560	0.000	0.000	0.000	0.921	0.000	0.787	3.416	0.000	0.000	0.000	0.852	0.000	0.728	3.161
2027-10-16 06:39:58.991	1438.992	0.000	0.000	0.000	0.921	0.000	0.786	3.416	0.000	0.000	0.000	0.852	0.000	0.728	3.161
2027-10-16 06:39:59.424	1439.424	0.000	0.000	0.000	0.922	0.000	0.786	3.416	0.000	0.000	0.000	0.853	0.000	0.727	3.160
2027-10-16 06:39:59.855	1439.856	0.000	0.000	0.000	0.922	0.000	0.785	3.415	0.000	0.000	0.000	0.853	0.000	0.727	3.160
2027-10-16 06:40:00.287	1440.288	0.000	0.000	0.000	0.922	0.000	0.785	3.415	0.000	0.000	0.000	0.854	0.000	0.726	3.160
2027-10-16 06:40:00.720	1440.720	0.000	0.000	0.000	0.923	0.000	0.785	3.415	0.000	0.000	0.000	0.854	0.000	0.726	3.160
2027-10-16 06:40:01.151	1441.152	0.000	0.000	0.000	0.923	0.000	0.784	3.415	0.000	0.000	0.000	0.854	0.000	0.726	3.160
2027-10-16 06:40:01.583	1441.584	0.000	0.000	0.000	0.924	0.000	0.784	3.415	0.000	0.000	0.000	0.855	0.000	0.725	3.160
2027-10-16 06:40:02.016	1442.016	0.000	0.000	0.000	0.924	0.000	0.783	3.415	0.000	0.000	0.000	0.855	0.000	0.725	3.160
2027-10-16 06:40:02.447	1442.448	0.000	0.000	0.000	0.924	0.000	0.783	3.415	0.000	0.000	0.000	0.855	0.000	0.724	3.160
2027-10-16 06:40:02.879	1442.880	0.000	0.000	0.000	0.925	0.000	0.782	3.415	0.000	0.000	0.000	0.856	0.000	0.724	3.159
2027-10-16 06:40:03.312	1443.312	0.000	0.000	0.000	0.925	0.000	0.782	3.414	0.000	0.000	0.000	0.856	0.000	0.724	3.159
2027-10-16 06:40:03.743	1443.744	0.000	0.000	0.000	0.925	0.000	0.782	3.414	0.000	0.000	0.000	0.856	0.000	0.723	3.159
2027-10-16 06:40:04.175	1444.176	0.000	0.000	0.000	0.926	0.000	0.781	3.414	0.000	0.000	0.000	0.857	0.000	0.723	3.159
2027-10-16 06:40:04.608	1444.608	0.000	0.000	0.000	0.926	0.000	0.781	3.414	0.000	0.000	0.000	0.857	0.000	0.722	3.159
2027-10-16 06:40:05.039	1445.040	0.000	0.000	0.000	0.926	0.000	0.780	3.414	0.000	0.000	0.000	0.857	0.000	0.722	3.159
2027-10-16 06:40:05.472	1445.472	0.000	0.000	0.000	0.927	0.000	0.780	3.414	0.000	0.000	0.000	0.858	0.000	0.722	3.159
2027-10-16 06:40:05.904	1445.904	0.000	0.000	0.000	0.927	0.000	0.779	3.414	0.000	0.000	0.000	0.858	0.000	0.721	3.159
2027-10-16 06:40:06.335	1446.336	0.000	0.000	0.000	0.928	0.000	0.779	3.413	0.000	0.000	0.000	0.858	0.000	0.721	3.158
2027-10-16 06:40:06.768	1446.768	0.000	0.000	0.000	0.928	0.000	0.778	3.413	0.000	0.000	0.000	0.859	0.000	0.720	3.158
2027-10-16 06:40:07.200	1447.200	0.000	0.000	0.000	0.928	0.000	0.778	3.413	0.000	0.000	0.000	0.859	0.000	0.720	3.158
2027-10-16 06:40:07.631	1447.632	0.000	0.000	0.000	0.929	0.000	0.778	3.413	0.000	0.000	0.000	0.859	0.000	0.720	3.158
2027-10-16 06:40:08.064	1448.064	0.000	0.000	0.000	0.929	0.000	0.777	3.413	0.000	0.000	0.000	0.860	0.000	0.719	3.158
2027-10-16 06:40:08.496	1448.496	0.000	0.000	0.000	0.929	0.000	0.777	3.413	0.000	0.000	0.000	0.860	0.000	0.719	3.158
2027-10-16 06:40:08.927	1448.928	0.000	0.000	0.000	0.930	0.000	0.776	3.413	0.000	0.000	0.000	0.860	0.000	0.718	3.158
2027-10-16 06:40:09.360	1449.360	0.000	0.000	0.000	0.930	0.000	0.776	3.412	0.000	0.000	0.000	0.861	0.000	0.718	3.158
2027-10-16 06:40:09.792	1449.792	0.000	0.000	0.000	0.931	0.000	0.775	3.412	0.000	0.000	0.000	0.861	0.000	0.717	3.157
2027-10-16 06:40:10.223	1450.224	0.000	0.000	0.000	0.931	0.000	0.775	3.412	0.000	0.000	0.000	0.861	0.000	0.717	3.157
2027-10-16 06:40:10.656	1450.656	0.000	0.000	0.000	0.931	0.000	0.775	3.412	0.000	0.000	0.000	0.862	0.000	0.717	3.157
2027-10-16 06:40:11.088	1451.088	0.000	0.000	0.000	0.932	0.000	0.774	3.412	0.000	0.000	0.000	0.862	0.000	0.716	3.157
2027-10-16 06:40:11.519	1451.520	0.000	0.000	0.000	0.932	0.000	0.774	3.412	0.000	0.000	0.000	0.862	0.000	0.716	3.157
2027-10-16 06:40:11.952	1451.952	0.000	0.000	0.000	0.932	0.000	0.773	3.412	0.000	0.000	0.000	0.863	0.000	0.715	3.157
2027-10-16 06:40:12.383	1452.384	0.000	0.000	0.000	0.933	0.000	0.773	3.411	0.000	0.000	0.000	0.863	0.000	0.715	3.157
2027-10-16 06:40:12.815	1452.816	0.000	0.000	0.000	0.933	0.000	0.772	3.411	0.000	0.000	0.000	0.863	0.000	0.715	3.156
2027-10-16 06:40:13.248	1453.248	0.000	0.000	0.000	0.933	0.000	0.772	3.411	0.000	0.000	0.000	0.864	0.000	0.714	3.156
2027-10-16 06:40:13.679	1453.680	0.000	0.000	0.000	0.934	0.000	0.771	3.411	0.000	0.000	0.000	0.864	0.000	0.714	3.156
2027-10-16 06:40:14.111	1454.112	0.000	0.000	0.000	0.934	0.000	0.771	3.411	0.000	0.000	0.000	0.864	0.000	0.713	3.156
2027-10-16 06:40:14.544	1454.544	0.000	0.000	0.000	0.935	0.000	0.771	3.411	0.000	0.000	0.000	0.865	0.000	0.713	3.156
2027-10-16 06:40:14.975	1454.976	0.000	0.000	0.000	0.935	0.000	0.770	3.410	0.000	0.000	0.000	0.865	0.000	0.713	3.156
2027-10-16 06:40:15.407	1455.408	0.000	0.000	0.000	0.935	0.000	0.770	3.410	0.000	0.000	0.000	0.865	0.000	0.712	3.156
2027-10-16 06:40:15.840	1455.840	0.000	0.000	0.000	0.936	0.000	0.769	3.410	0.000	0.000	0.000	0.866	0.000	0.712	3.155
2027-10-16 06:40:16.271	1456.272	0.000	0.000	0.000	0.936	0.000	0.769	3.410	0.000	0.000	0.000	0.866	0.000	0.711	3.155
2027-10-16 06:40:16.703	1456.704	0.000	0.000	0.000	0.936	0.000	0.768	3.410	0.000	0.000	0.000	0.866	0.000	0.711	3.155
2027-10-16 06:40:17.136	1457.136	0.000	0.000	0.000	0.937	0.000	0.768	3.410	0.000	0.000	0.000	0.867	0.000	0.711	3.155
2027-10-16 06:40:17.567	1457.568	0.000	0.000	0.000	0.937	0.000	0.767	3.410	0.000	0.000	0.000	0.867	0.000	0.710	3.155
2027-10-16 06:40:18.000	1458.000	0.000	0.000	0.000	0.937	0.000	0.767	3.409	0.000	0.000	0.000	0.867	0.000	0.710	3.155
2027-10-16 06:40:18.432	1458.432	0.000	0.000	0.000	0.938	0.000	0.767	3.409	0.000	0.000	0.000	0.868	0.000	0.709	3.155
2027-10-16 06:40:18.863	1458.864	0.000	0.000	0.000	0.938	0.000	0.766	3.409	0.000	0.000	0.000	0.868	0.000	0.709	3.154
2027-10-16 06:40:19.296	1459.296	0.000	0.000	0.000	0.938	0.000	0.766	3.409	0.000	0.000	0.000	0.868	0.000	0.709	3.154
2027-10-16 06:40:19.728	1459.728	0.000	0.000	0.000	0.939	0.000	0.765	3.409	0.000	0.000	0.000	0.869	0.000	0.708	3.154
2027-10-16 06:40:20.159	1460.160	0.000	0.000	0.000	0.939	0.000	0.765	3.409	0.000	0.000	0.000	0.869	0.000	0.708	3.154
2027-10-16 06:40:20.592	1460.592	0.000	0.000	0.000	0.940	0.000	0.764	3.408	0.000	0.000	0.000	0.869	0.000	0.707	3.154
2027-10-16 06:40:21.024	1461.024	0.000	0.000	0.000	0.940	0.000	0.764	3.408	0.000	0.000	0.000	0.870	0.000	0.707	3.154
2027-10-16 06:40:21.455	1461.456	0.000	0.000	0.000	0.940	0.000	0.764	3.408	0.000	0.000	0.000	0.870	0.000	0.706	3.153
2027-10-16 06:40:21.888	1461.888	0.000	0.000	0.000	0.941	0.000	0.763	3.408	0.000	0.000	0.000	0.870	0.000	0.706	3.153
2027-10-16 06:40:22.320	1462.320	0.000	0.000	0.000	0.941	0.000	0.763	3.408	0.000	0.000	0.000	0.871	0.000	0.706	3.153
2027-10-16 06:40:22.751	1462.752	0.000	0.000	0.000	0.941	0.000	0.762	3.408	0.000	0.000	0.000	0.871	0.000	0.705	3.153
2027-10-16 06:40:23.184	1463.184	0.000	0.000	0.000	0.942	0.000	0.762	3.407	0.000	0.000	0.000	0.871	0.000	0.705	3.153
2027-10-16 06:40:23.616	1463.616	0.000	0.000	0.000	0.942	0.000	0.761	3.407	0.000	0.000	0.000	0.872	0.000	0.704	3.153
2027-10-16 06:40:24.047	1464.048	0.000	0.000	0.000	0.942	0.000	0.761	3.407	0.000	0.000	0.000	0.872	0.000	0.704	3.153
2027-10-16 06:40:24.480	1464.480	0.000	0.000	0.000	0.943	0.000	0.760	3.407	0.000	0.000	0.000	0.872	0.000	0.704	3.152
2027-10-16 06:40:24.911	1464.912	0.000	0.000	0.000	0.943	0.000	0.760	3.407	0.000	0.000	0.000	0.873	0.000	0.703	3.152
2027-10-16 06:40:25.343	1465.344	0.000	0.000	0.000	0.944	0.000	0.760	3.407	0.000	0.000	0.000	0.873	0.000	0.703	3.152
2027-10-16 06:40:25.776	1465.776	0.000	0.000	0.000	0.944	0.000	0.759	3.406	0.000	0.000	0.000	0.873	0.000	0.702	3.152
2027-10-16 06:40:26.207	1466.208	0.000	0.000	0.000	0.944	0.000	0.759	3.406	0.000	0.000	0.000	0.874	0.000	0.702	3.152
2027-10-16 06:40:26.639	1466.640	0.000	0.000	0.000	0.945	0.000	0.758	3.406	0.000	0.000	0.000	0.874	0.000	0.702	3.152
2027-10-16 06:40:27.072	1467.072	0.000	0.000	0.000	0.945	0.000	0.758	3.406	0.000	0.000	0.000	0.874	0.000	0.701	3.151
2027-10-16 06:40:27.503	1467.504	0.000	0.000	0.000	0.945	0.000	0.757	3.406	0.000	0.000	0.000	0.875	0.000	0.701	3.151
2027-10-16 06:40:27.935	1467.936	0.000	0.000	0.000	0.946	0.000	0.757	3.405	0.000	0.000	0.000	0.875	0.000	0.700	3.151
2027-10-16 06:40:28.368	1468.368	0.000	0.000	0.000	0.946	0.000	0.756	3.405	0.000	0.000	0.000	0.875	0.000	0.700	3.151
2027-10-16 06:40:28.799	1468.800	0.000	0.000	0.000	0.946	0.000	0.756	3.405	0.000	0.000	0.000	0.876	0.000	0.699	3.151
2027-10-16 06:40:29.231	1469.232	0.000	0.000	0.000	0.947	0.000	0.756	3.405	0.000	0.000	0.000	0.876	0.000	0.699	3.151
2027-10-16 06:40:29.664	1469.664	0.000	0.000	0.000	0.947	0.000	0.755	3.405	0.000	0.000	0.000	0.876	0.000	0.699	3.150
2027-10-16 06:40:30.095	1470.096	0.000	0.000	0.000	0.947	0.000	0.755	3.405	0.000	0.000	0.000	0.877	0.000	0.698	3.150
2027-10-16 06:40:30.527	1470.528	0.000	0.000	0.000	0.948	0.000	0.754	3.404	0.000	0.000	0.000	0.877	0.000	0.698	3.150
2027-10-16 06:40:30.960	1470.960	0.000	0.000	0.000	0.948	0.000	0.754	3.404	0.000	0.000	0.000	0.877	0.000	0.697	3.150
2027-10-16 06:40:31.391	1471.392	0.000	0.000	0.000	0.949	0.000	0.753	3.404	0.000	0.000	0.000	0.878	0.000	0.697	3.150
2027-10-16 06:40:31.824	1471.824	0.000	0.000	0.000	0.949	0.000	0.753	3.404	0.000	0.000	0.000	0.878	0.000	0.697	3.150
2027-10-16 06:40:32.256	1472.256	0.000	0.000	0.000	0.949	0.000	0.752	3.404	0.000	0.000	0.000	0.878	0.000	0.696	3.149
2027-10-16 06:40:32.687	1472.688	0.000	0.000	0.000	0.950	0.000	0.752	3.403	0.000	0.000	0.000	0.879	0.000	0.696	3.149
2027-10-16 06:40:33.120	1473.120	0.000	0.000	0.000	0.950	0.000	0.751	3.403	0.000	0.000	0.000	0.879	0.000	0.695	3.149
2027-10-16 06:40:33.552	1473.552	0.000	0.000	0.000	0.950	0.000	0.751	3.403	0.000	0.000	0.000	0.879	0.000	0.695	3.149
2027-10-16 06:40:33.983	1473.984	0.000	0.000	0.000	0.951	0.000	0.751	3.403	0.000	0.000	0.000	0.880	0.000	0.695	3.149
2027-10-16 06:40:34.416	1474.416	0.000	0.000	0.000	0.951	0.000	0.750	3.403	0.000	0.000	0.000	0.880	0.000	0.694	3.149
2027-10-16 06:40:34.848	1474.848	0.000	0.000	0.000	0.951	0.000	0.750	3.403	0.000	0.000	0.000	0.880	0.000	0.694	3.148
2027-10-16 06:40:35.279	1475.280	0.000	0.000	0.000	0.952	0.000	0.749	3.402	0.000	0.000	0.000	0.881	0.000	0.693	3.148
2027-10-16 06:40:35.712	1475.712	0.000	0.000	0.000	0.952	0.000	0.749	3.402	0.000	0.000	0.000	0.881	0.000	0.693	3.148
2027-10-16 06:40:36.144	1476.144	0.000	0.000	0.000	0.952	0.000	0.748	3.402	0.000	0.000	0.000	0.881	0.000	0.692	3.148
2027-10-16 06:40:36.575	1476.576	0.000	0.000	0.000	0.953	0.000	0.748	3.402	0.000	0.000	0.000	0.882	0.000	0.692	3.148
2027-10-16 06:40:37.008	1477.008	0.000	0.000	0.000	0.953	0.000	0.747	3.402	0.000	0.000	0.000	0.882	0.000	0.692	3.147
